date,availableBikes,availableDocks
1370056949,37,14
1370056973,37,14
1370057402,37,14
1370057462,37,14
1370057522,37,14
1370057581,37,14
1370057641,37,14
1370057702,37,14
1370057762,37,14
1370057822,37,14
1370057881,37,14
1370057941,37,14
1370058001,37,14
1370058062,37,14
1370058121,37,14
1370058182,37,14
1370058242,37,14
1370058307,37,14
1370058363,37,14
1370058429,37,14
1370058481,37,14
1370058545,37,14
1370058602,37,14
1370058661,37,14
1370058722,37,14
1370058784,37,14
1370058841,37,14
1370058907,37,14
1370058962,37,14
1370059021,37,14
1370059089,37,14
1370059142,37,14
1370059202,37,14
1370059262,37,14
1370059321,37,14
1370059382,37,14
1370059442,37,14
1370059502,37,14
1370059561,36,15
1370059622,36,15
1370059681,36,15
1370059742,36,15
1370059802,36,15
1370059861,36,15
1370059922,36,15
1370059981,36,15
1370060041,36,15
1370060102,36,15
1370060161,36,15
1370060224,36,15
1370060281,36,15
1370060341,36,15
1370060401,36,15
1370060464,36,15
1370060522,36,15
1370060585,36,15
1370060641,36,15
1370060702,36,15
1370060762,36,15
1370060822,36,15
1370060881,36,15
1370060942,36,15
1370061002,36,15
1370061061,36,15
1370061121,36,15
1370061181,36,15
1370061241,36,15
1370061302,36,15
1370061364,36,15
1370061421,36,15
1370061482,36,15
1370061542,36,15
1370061602,36,15
1370061661,36,15
1370061722,36,15
1370061782,36,15
1370061844,36,15
