date,availableBikes,availableDocks
1370056949,15,28
1370056973,15,28
1370057402,15,28
1370057462,15,28
1370057522,15,28
1370057581,15,28
1370057641,15,28
1370057702,15,28
1370057762,15,28
1370057822,15,28
1370057881,15,28
1370057941,15,28
1370058001,14,29
1370058062,14,29
1370058121,14,29
1370058182,14,29
1370058242,14,29
1370058307,14,29
1370058363,14,29
1370058429,14,29
1370058481,14,29
1370058545,14,29
1370058602,14,29
1370058661,14,29
1370058722,14,29
1370058784,14,29
1370058841,14,29
1370058907,14,29
1370058962,14,29
1370059021,14,29
1370059089,14,29
1370059142,14,29
1370059202,14,29
1370059262,14,29
1370059321,14,29
1370059382,14,29
1370059442,14,29
1370059502,14,29
1370059561,14,29
1370059622,14,29
1370059681,14,29
1370059742,14,29
1370059802,14,29
1370059861,14,29
1370059922,14,29
1370059981,14,29
1370060041,14,29
1370060102,14,29
1370060161,13,30
1370060224,13,30
1370060281,13,30
1370060341,13,30
1370060401,12,31
1370060464,12,31
1370060522,12,31
1370060585,12,31
1370060641,12,31
1370060702,12,31
1370060762,12,31
1370060822,12,31
1370060881,12,31
1370060942,12,31
1370061002,12,31
1370061061,12,31
1370061121,12,31
1370061181,12,31
1370061241,12,31
1370061302,12,31
1370061364,12,31
1370061421,12,31
1370061482,12,31
1370061542,12,31
1370061602,12,31
1370061661,12,31
1370061722,12,31
1370061782,12,31
1370061844,12,31
