Timestamp, AvailableBikes, AvailableDocks
1370056949, 18, 7
1370056973, 18, 7
1370057402, 18, 7
1370057462, 18, 7
1370057522, 18, 7
1370057581, 18, 7
1370057641, 18, 7
1370057702, 18, 7
1370057762, 18, 7
1370057822, 18, 7
1370057881, 18, 7
1370057941, 18, 7
1370058001, 18, 7
1370058062, 18, 7
1370058121, 18, 7
1370058182, 18, 7
1370058242, 18, 7
1370058307, 18, 7
1370058363, 18, 7
1370058429, 18, 7
1370058481, 18, 7
1370058545, 18, 7
1370058602, 18, 7
1370058661, 18, 7
1370058722, 18, 7
1370058784, 18, 7
1370058841, 18, 7
1370058907, 18, 7
1370058962, 18, 7
1370059021, 18, 7
1370059089, 18, 7
1370059142, 18, 7
1370059202, 18, 7
1370059262, 18, 7
1370059321, 18, 7
1370059382, 18, 7
1370059442, 18, 7
1370059502, 18, 7
