date,availableBikes,availableDocks
1370056949,1,33
1370056973,1,33
1370057402,1,33
1370057462,1,33
1370057522,1,33
1370057581,1,33
1370057641,1,33
1370057702,1,33
1370057762,2,32
1370057822,2,32
1370057881,2,32
1370057941,2,32
1370058001,2,32
1370058062,2,32
1370058121,2,32
1370058182,2,32
1370058242,1,33
1370058307,1,33
1370058363,0,33
1370058429,0,33
1370058481,0,33
1370058545,0,33
1370058602,0,33
1370058661,0,33
1370058722,0,33
1370058784,0,33
1370058841,0,33
1370058907,0,33
1370058962,0,33
1370059021,0,33
1370059089,0,33
1370059142,0,33
1370059202,0,33
1370059262,0,33
1370059321,0,33
1370059382,0,33
1370059442,0,33
1370059502,0,33
1370059561,0,33
1370059622,0,33
1370059681,0,33
1370059742,0,33
1370059802,0,33
1370059861,0,33
1370059922,0,33
1370059981,0,33
1370060041,1,32
1370060102,1,32
1370060161,1,32
1370060224,1,32
1370060281,1,32
1370060341,1,32
1370060401,1,32
1370060464,1,32
1370060522,1,32
1370060585,1,32
1370060641,1,32
1370060702,1,32
1370060762,1,32
1370060822,1,32
1370060881,1,32
1370060942,1,32
1370061002,1,32
1370061061,1,32
1370061121,1,32
1370061181,1,32
1370061241,1,32
1370061302,1,32
1370061364,1,32
1370061421,1,32
1370061482,2,31
1370061542,2,31
1370061602,2,31
1370061661,2,31
1370061722,2,31
1370061782,2,31
1370061844,2,31
