Timestamp, AvailableBikes, AvailableDocks
1370056949, 1, 35
1370056973, 1, 35
1370057402, 1, 35
1370057462, 1, 35
1370057522, 1, 35
1370057581, 1, 35
1370057641, 1, 35
1370057702, 1, 35
1370057762, 1, 35
1370057822, 1, 35
1370057881, 1, 35
1370057941, 1, 35
1370058001, 1, 35
1370058062, 1, 35
1370058121, 1, 35
1370058182, 1, 35
1370058242, 1, 35
1370058307, 1, 35
1370058363, 1, 35
1370058429, 1, 35
1370058481, 1, 35
1370058545, 1, 35
1370058602, 1, 35
1370058661, 1, 35
1370058722, 1, 35
1370058784, 1, 35
1370058841, 1, 35
1370058907, 1, 35
1370058962, 1, 35
1370059021, 1, 35
1370059089, 1, 35
1370059142, 1, 35
1370059202, 1, 35
1370059262, 1, 35
1370059321, 1, 35
1370059382, 1, 35
1370059442, 1, 35
1370059502, 1, 35
