date,availableBikes,availableDocks
1370056949,3,19
1370056973,3,19
1370057402,3,19
1370057462,3,19
1370057522,3,19
1370057581,3,19
1370057641,3,19
1370057702,3,19
1370057762,3,19
1370057822,3,19
1370057881,3,19
1370057941,3,19
1370058001,3,19
1370058062,3,19
1370058121,3,19
1370058182,3,19
1370058242,3,19
1370058307,3,19
1370058363,3,19
1370058429,3,19
1370058481,3,19
1370058545,3,19
1370058602,3,19
1370058661,3,19
1370058722,3,19
1370058784,3,19
1370058841,3,19
1370058907,3,19
1370058962,3,19
1370059021,3,19
1370059089,2,20
1370059142,1,21
1370059202,1,21
1370059262,1,21
1370059321,1,21
1370059382,1,21
1370059442,1,21
1370059502,1,21
1370059561,1,21
1370059622,1,21
1370059681,1,21
1370059742,1,21
1370059802,1,21
1370059861,1,21
1370059922,1,21
1370059981,1,21
1370060041,1,21
1370060102,1,21
1370060161,1,21
1370060224,1,21
1370060281,1,21
1370060341,1,21
1370060401,5,17
1370060464,6,16
1370060522,6,16
1370060585,6,16
1370060641,6,16
1370060702,6,16
1370060762,6,16
1370060822,6,16
1370060881,6,16
1370060942,6,16
1370061002,6,16
1370061061,6,16
1370061121,6,16
1370061181,6,16
1370061241,6,16
1370061302,6,16
1370061364,6,16
1370061421,7,15
1370061482,7,15
1370061542,7,15
1370061602,7,15
1370061661,7,15
1370061722,7,15
1370061782,7,15
1370061844,7,15
