date,availableBikes,availableDocks
1370056949,13,18
1370056973,13,18
1370057402,13,18
1370057462,13,18
1370057522,13,18
1370057581,13,18
1370057641,13,18
1370057702,13,18
1370057762,13,18
1370057822,13,18
1370057881,13,18
1370057941,13,18
1370058001,13,18
1370058062,13,18
1370058121,13,18
1370058182,13,18
1370058242,13,18
1370058307,13,18
1370058363,13,18
1370058429,13,18
1370058481,13,18
1370058545,13,18
1370058602,13,18
1370058661,13,18
1370058722,13,18
1370058784,13,18
1370058841,13,18
1370058907,13,18
1370058962,13,18
1370059021,13,18
1370059089,13,18
1370059142,13,18
1370059202,13,18
1370059262,13,18
1370059321,13,18
1370059382,13,18
1370059442,13,18
1370059502,13,18
1370059561,13,18
1370059622,13,18
1370059681,13,18
1370059742,13,18
1370059802,13,18
1370059861,12,19
1370059922,12,19
1370059981,12,19
1370060041,12,19
1370060102,12,19
1370060161,12,19
1370060224,12,19
1370060281,12,19
1370060341,12,19
1370060401,12,19
1370060464,12,19
1370060522,12,19
1370060585,12,19
1370060641,12,19
1370060702,12,19
1370060762,12,19
1370060822,12,19
1370060881,12,19
1370060942,12,19
1370061002,12,19
1370061061,12,19
1370061121,12,19
1370061181,12,19
1370061241,12,19
1370061302,12,19
1370061364,12,19
1370061421,12,19
1370061482,12,19
1370061542,12,19
1370061602,12,19
1370061661,12,19
1370061722,12,19
1370061782,12,19
1370061844,12,19
