date,availableBikes,availableDocks
1370056949,28,5
1370056973,28,5
1370057402,28,5
1370057462,28,5
1370057522,28,5
1370057581,28,5
1370057641,28,5
1370057702,28,5
1370057762,28,5
1370057822,28,5
1370057881,28,5
1370057941,28,5
1370058001,28,5
1370058062,28,5
1370058121,28,5
1370058182,28,5
1370058242,28,5
1370058307,28,5
1370058363,28,5
1370058429,28,5
1370058481,28,5
1370058545,28,5
1370058602,28,5
1370058661,28,5
1370058722,28,5
1370058784,28,5
1370058841,28,5
1370058907,28,5
1370058962,28,5
1370059021,28,5
1370059089,28,5
1370059142,28,5
1370059202,28,5
1370059262,28,5
1370059321,28,5
1370059382,28,5
1370059442,28,5
1370059502,28,5
1370059561,28,5
1370059622,28,5
1370059681,28,5
1370059742,28,5
1370059802,28,5
1370059861,28,5
1370059922,28,5
1370059981,28,5
1370060041,28,5
1370060102,28,5
1370060161,28,5
1370060224,28,5
1370060281,28,5
1370060341,29,4
1370060401,30,3
1370060464,30,3
1370060522,30,3
1370060585,30,3
1370060641,30,3
1370060702,30,3
1370060762,30,3
1370060822,30,3
1370060881,30,3
1370060942,30,3
1370061002,30,3
1370061061,30,3
1370061121,30,3
1370061181,30,3
1370061241,30,3
1370061302,30,3
1370061364,30,3
1370061421,30,3
1370061482,30,3
1370061542,30,3
1370061602,30,3
1370061661,30,3
1370061722,30,3
1370061782,30,3
1370061844,30,3
