date,availableBikes,availableDocks
1370056949,34,12
1370056973,34,12
1370057402,34,12
1370057462,34,12
1370057522,34,12
1370057581,34,12
1370057641,34,12
1370057702,34,12
1370057762,34,12
1370057822,34,12
1370057881,34,12
1370057941,34,12
1370058001,34,12
1370058062,34,12
1370058121,34,12
1370058182,34,12
1370058242,34,12
1370058307,34,12
1370058363,34,12
1370058429,34,12
1370058481,34,12
1370058545,34,12
1370058602,34,12
1370058661,34,12
1370058722,34,12
1370058784,34,12
1370058841,34,12
1370058907,34,12
1370058962,34,12
1370059021,34,12
1370059089,34,12
1370059142,34,12
1370059202,34,12
1370059262,34,12
1370059321,34,12
1370059382,34,12
1370059442,34,12
1370059502,34,12
1370059561,34,12
1370059622,34,12
1370059681,34,12
1370059742,34,12
1370059802,34,12
1370059861,34,12
1370059922,34,12
1370059981,34,12
1370060041,34,12
1370060102,34,12
1370060161,34,12
1370060224,34,12
1370060281,34,12
1370060341,34,12
1370060401,34,12
1370060464,34,12
1370060522,34,12
1370060585,34,12
1370060641,35,11
1370060702,35,11
1370060762,35,11
1370060822,35,11
1370060881,35,11
1370060942,35,11
1370061002,35,11
1370061061,35,11
1370061121,35,11
1370061181,35,11
1370061241,35,11
1370061302,35,11
1370061364,35,11
1370061421,35,11
1370061482,35,11
1370061542,35,11
1370061602,35,11
1370061661,35,11
1370061722,35,11
1370061782,35,11
1370061844,35,11
