date,availableBikes,availableDocks
1370056949,1,27
1370056973,1,27
1370057402,1,27
1370057462,1,27
1370057522,1,27
1370057581,1,27
1370057641,1,27
1370057702,1,27
1370057762,1,27
1370057822,1,27
1370057881,1,27
1370057941,1,27
1370058001,1,27
1370058062,1,27
1370058121,1,27
1370058182,1,27
1370058242,1,27
1370058307,1,27
1370058363,1,27
1370058429,1,27
1370058481,1,27
1370058545,1,27
1370058602,1,27
1370058661,1,27
1370058722,1,27
1370058784,1,27
1370058841,1,27
1370058907,1,27
1370058962,1,27
1370059021,1,27
1370059089,1,27
1370059142,1,27
1370059202,1,27
1370059262,2,26
1370059321,2,26
1370059382,2,26
1370059442,2,26
1370059502,2,26
1370059561,2,26
1370059622,2,26
1370059681,2,26
1370059742,2,26
1370059802,2,26
1370059861,2,26
1370059922,2,26
1370059981,2,26
1370060041,2,26
1370060102,2,26
1370060161,2,26
1370060224,2,26
1370060281,2,26
1370060341,2,26
1370060401,2,26
1370060464,2,26
1370060522,2,26
1370060585,2,26
1370060641,2,26
1370060702,2,26
1370060762,2,26
1370060822,2,26
1370060881,2,26
1370060942,2,26
1370061002,2,26
1370061061,2,26
1370061121,2,26
1370061181,2,26
1370061241,2,26
1370061302,2,26
1370061364,2,26
1370061421,2,26
1370061482,2,26
1370061542,2,26
1370061602,2,26
1370061661,2,26
1370061722,2,26
1370061782,2,26
1370061844,2,26
