Timestamp, AvailableBikes, AvailableDocks
1370056949, 22, 16
1370056973, 22, 16
1370057402, 23, 15
1370057462, 23, 15
1370057522, 23, 15
1370057581, 23, 15
1370057641, 23, 15
1370057702, 23, 15
1370057762, 23, 15
1370057822, 23, 15
1370057881, 23, 15
1370057941, 23, 15
1370058001, 23, 15
1370058062, 23, 15
1370058121, 24, 14
1370058182, 24, 14
1370058242, 24, 14
1370058307, 24, 14
1370058363, 24, 14
1370058429, 24, 14
1370058481, 24, 14
1370058545, 24, 14
1370058602, 24, 14
1370058661, 24, 14
1370058722, 24, 14
1370058784, 24, 14
1370058841, 24, 14
1370058907, 24, 14
1370058962, 24, 14
1370059021, 24, 14
1370059089, 24, 14
1370059142, 24, 14
1370059202, 24, 14
1370059262, 24, 14
1370059321, 24, 14
1370059382, 24, 14
1370059442, 24, 14
1370059502, 24, 14
