date,availableBikes,availableDocks
1370056949,11,23
1370056973,11,23
1370057402,10,24
1370057462,10,24
1370057522,10,24
1370057581,10,24
1370057641,10,24
1370057702,10,24
1370057762,10,24
1370057822,10,24
1370057881,10,24
1370057941,10,24
1370058001,10,24
1370058062,10,24
1370058121,10,24
1370058182,10,24
1370058242,10,24
1370058307,10,24
1370058363,10,24
1370058429,10,24
1370058481,10,24
1370058545,10,24
1370058602,10,24
1370058661,10,24
1370058722,10,24
1370058784,10,24
1370058841,10,24
1370058907,9,25
1370058962,9,25
1370059021,9,25
1370059089,9,25
1370059142,9,25
1370059202,9,25
1370059262,9,25
1370059321,9,25
1370059382,9,25
1370059442,9,25
1370059502,9,25
1370059561,9,25
1370059622,8,26
1370059681,8,26
1370059742,8,26
1370059802,8,26
1370059861,8,26
1370059922,9,25
1370059981,9,25
1370060041,9,25
1370060102,9,25
1370060161,11,23
1370060224,11,23
1370060281,11,23
1370060341,11,23
1370060401,11,23
1370060464,11,23
1370060522,11,23
1370060585,11,23
1370060641,11,23
1370060702,11,23
1370060762,11,23
1370060822,11,23
1370060881,11,23
1370060942,11,23
1370061002,11,23
1370061061,11,23
1370061121,11,23
1370061181,11,23
1370061241,11,23
1370061302,11,23
1370061364,11,23
1370061421,11,23
1370061482,11,23
1370061542,11,23
1370061602,11,23
1370061661,11,23
1370061722,11,23
1370061782,11,23
1370061844,11,23
