date,availableBikes,availableDocks
1370056949,13,13
1370056973,13,13
1370057402,13,13
1370057462,13,13
1370057522,13,13
1370057581,13,13
1370057641,13,13
1370057702,13,13
1370057762,13,13
1370057822,12,14
1370057881,12,14
1370057941,12,14
1370058001,12,14
1370058062,12,14
1370058121,12,14
1370058182,12,14
1370058242,12,14
1370058307,12,14
1370058363,12,14
1370058429,12,14
1370058481,12,14
1370058545,12,14
1370058602,12,14
1370058661,12,14
1370058722,12,14
1370058784,12,14
1370058841,12,14
1370058907,12,14
1370058962,12,14
1370059021,12,14
1370059089,12,14
1370059142,12,14
1370059202,12,14
1370059262,12,14
1370059321,12,14
1370059382,12,14
1370059442,12,14
1370059502,12,14
1370059561,12,14
1370059622,12,14
1370059681,12,14
1370059742,12,14
1370059802,12,14
1370059861,12,14
1370059922,12,14
1370059981,12,14
1370060041,12,14
1370060102,12,14
1370060161,12,14
1370060224,12,14
1370060281,12,14
1370060341,12,14
1370060401,11,15
1370060464,11,15
1370060522,11,15
1370060585,11,15
1370060641,11,15
1370060702,11,15
1370060762,11,15
1370060822,11,15
1370060881,11,15
1370060942,11,15
1370061002,11,15
1370061061,11,15
1370061121,10,16
1370061181,10,16
1370061241,10,16
1370061302,10,16
1370061364,10,16
1370061421,10,16
1370061482,10,16
1370061542,10,16
1370061602,10,16
1370061661,10,16
1370061722,10,16
1370061782,10,16
1370061844,10,16
