date,availableBikes,availableDocks
1370056949,41,2
1370056973,41,2
1370057402,41,2
1370057462,41,2
1370057522,41,2
1370057581,41,2
1370057641,41,2
1370057702,41,2
1370057762,41,2
1370057822,41,2
1370057881,41,2
1370057941,41,2
1370058001,41,2
1370058062,41,2
1370058121,41,2
1370058182,41,2
1370058242,41,2
1370058307,41,2
1370058363,41,2
1370058429,41,2
1370058481,41,2
1370058545,41,2
1370058602,41,2
1370058661,41,2
1370058722,41,2
1370058784,41,2
1370058841,41,2
1370058907,41,2
1370058962,41,2
1370059021,41,2
1370059089,41,2
1370059142,41,2
1370059202,41,2
1370059262,41,2
1370059321,41,2
1370059382,41,2
1370059442,41,2
1370059502,41,2
1370059561,41,2
1370059622,41,2
1370059681,41,2
1370059742,41,2
1370059802,41,2
1370059861,41,2
1370059922,41,2
1370059981,41,2
1370060041,41,2
1370060102,41,2
1370060161,41,2
1370060224,41,2
1370060281,41,2
1370060341,41,2
1370060401,41,2
1370060464,41,2
1370060522,41,2
1370060585,41,2
1370060641,41,2
1370060702,41,2
1370060762,41,2
1370060822,41,2
1370060881,41,2
1370060942,41,2
1370061002,41,2
1370061061,41,2
1370061121,41,2
1370061181,41,2
1370061241,41,2
1370061302,41,2
1370061364,41,2
1370061421,41,2
1370061482,41,2
1370061542,41,2
1370061602,41,2
1370061661,41,2
1370061722,41,2
1370061782,41,2
1370061844,41,2
