Timestamp, AvailableBikes, AvailableDocks
1370056949, 36, 3
1370056973, 36, 3
1370057402, 36, 3
1370057462, 36, 3
1370057522, 36, 3
1370057581, 36, 3
1370057641, 37, 2
1370057702, 37, 2
1370057762, 37, 2
1370057822, 37, 2
1370057881, 37, 2
1370057941, 37, 2
1370058001, 37, 2
1370058062, 37, 2
1370058121, 37, 2
1370058182, 37, 2
1370058242, 37, 2
1370058307, 37, 2
1370058363, 37, 2
1370058429, 37, 2
1370058481, 37, 2
1370058545, 37, 2
1370058602, 37, 2
1370058661, 37, 2
1370058722, 37, 2
1370058784, 37, 2
1370058841, 37, 2
1370058907, 37, 2
1370058962, 37, 2
1370059021, 36, 3
1370059089, 35, 4
1370059142, 35, 4
1370059202, 35, 4
1370059262, 35, 4
1370059321, 35, 4
1370059382, 35, 4
1370059442, 35, 4
1370059502, 35, 4
