Timestamp, AvailableBikes, AvailableDocks
1370056949, 8, 15
1370056973, 8, 15
1370057402, 8, 15
1370057462, 8, 15
1370057522, 8, 15
1370057581, 8, 15
1370057641, 8, 15
1370057702, 8, 15
1370057762, 8, 15
1370057822, 8, 15
1370057881, 8, 15
1370057941, 8, 15
1370058001, 8, 15
1370058062, 8, 15
1370058121, 8, 15
1370058182, 8, 15
1370058242, 8, 15
1370058307, 8, 15
1370058363, 8, 15
1370058429, 8, 15
1370058481, 8, 15
1370058545, 8, 15
1370058602, 8, 15
1370058661, 8, 15
1370058722, 8, 15
1370058784, 8, 15
1370058841, 8, 15
1370058907, 8, 15
1370058962, 8, 15
1370059021, 8, 15
1370059089, 8, 15
1370059142, 8, 15
1370059202, 8, 15
1370059262, 8, 15
1370059321, 8, 15
1370059382, 9, 15
1370059442, 9, 15
1370059502, 9, 15
