Timestamp, AvailableBikes, AvailableDocks
1370056949, 27, 28
1370056973, 26, 29
1370057402, 27, 28
1370057462, 27, 28
1370057522, 27, 28
1370057581, 27, 28
1370057641, 27, 28
1370057702, 29, 26
1370057762, 29, 26
1370057822, 29, 26
1370057881, 29, 26
1370057941, 29, 26
1370058001, 29, 26
1370058062, 29, 26
1370058121, 29, 26
1370058182, 29, 26
1370058242, 29, 26
1370058307, 29, 26
1370058363, 29, 26
1370058429, 29, 26
1370058481, 29, 26
1370058545, 29, 26
1370058602, 29, 26
1370058661, 29, 26
1370058722, 29, 26
1370058784, 29, 26
1370058841, 29, 26
1370058907, 29, 26
1370058962, 29, 26
1370059021, 29, 26
1370059089, 29, 26
1370059142, 28, 27
1370059202, 28, 27
1370059262, 28, 27
1370059321, 28, 26
1370059382, 28, 26
1370059442, 28, 26
1370059502, 28, 26
