date,availableBikes,availableDocks
1370056949,43,7
1370056973,43,7
1370057402,43,7
1370057462,43,7
1370057522,43,7
1370057581,43,7
1370057641,43,7
1370057702,43,7
1370057762,43,7
1370057822,43,7
1370057881,43,7
1370057941,43,7
1370058001,43,7
1370058062,43,7
1370058121,43,7
1370058182,43,7
1370058242,43,7
1370058307,43,7
1370058363,43,7
1370058429,43,7
1370058481,43,7
1370058545,43,7
1370058602,43,7
1370058661,43,7
1370058722,43,7
1370058784,43,7
1370058841,43,7
1370058907,43,7
1370058962,43,7
1370059021,43,7
1370059089,43,7
1370059142,43,7
1370059202,43,7
1370059262,43,7
1370059321,43,7
1370059382,43,7
1370059442,43,7
1370059502,43,7
1370059561,43,7
1370059622,43,7
1370059681,43,7
1370059742,43,7
1370059802,43,7
1370059861,43,7
1370059922,43,7
1370059981,43,7
1370060041,43,7
1370060102,43,7
1370060161,43,7
1370060224,43,7
1370060281,43,7
1370060341,43,7
1370060401,43,7
1370060464,43,7
1370060522,43,7
1370060585,43,7
1370060641,43,7
1370060702,43,7
1370060762,43,7
1370060822,43,7
1370060881,43,7
1370060942,43,7
1370061002,43,7
1370061061,43,7
1370061121,43,7
1370061181,43,7
1370061241,43,7
1370061302,43,7
1370061364,43,7
1370061421,43,7
1370061482,43,7
1370061542,43,7
1370061602,43,7
1370061661,43,7
1370061722,43,7
1370061782,43,7
1370061844,43,7
