date,availableBikes,availableDocks
1370056949,14,24
1370056973,14,24
1370057402,14,24
1370057462,14,24
1370057522,14,24
1370057581,14,24
1370057641,14,24
1370057702,14,24
1370057762,14,24
1370057822,14,24
1370057881,14,24
1370057941,14,24
1370058001,14,24
1370058062,14,24
1370058121,14,24
1370058182,14,24
1370058242,14,24
1370058307,14,24
1370058363,14,24
1370058429,14,24
1370058481,14,24
1370058545,14,24
1370058602,14,24
1370058661,14,24
1370058722,14,24
1370058784,14,24
1370058841,14,24
1370058907,14,24
1370058962,14,24
1370059021,14,24
1370059089,14,24
1370059142,14,24
1370059202,14,24
1370059262,14,24
1370059321,14,24
1370059382,14,24
1370059442,14,24
1370059502,14,24
1370059561,15,23
1370059622,15,23
1370059681,15,23
1370059742,15,23
1370059802,15,23
1370059861,15,23
1370059922,15,23
1370059981,15,23
1370060041,15,23
1370060102,15,23
1370060161,15,23
1370060224,15,23
1370060281,16,22
1370060341,16,22
1370060401,16,22
1370060464,16,22
1370060522,16,22
1370060585,16,22
1370060641,16,22
1370060702,16,22
1370060762,16,22
1370060822,16,22
1370060881,16,22
1370060942,16,22
1370061002,16,22
1370061061,16,22
1370061121,16,22
1370061181,16,22
1370061241,16,22
1370061302,16,22
1370061364,16,22
1370061421,16,22
1370061482,16,22
1370061542,16,22
1370061602,16,22
1370061661,16,22
1370061722,16,22
1370061782,16,22
1370061844,16,22
