date,availableBikes,availableDocks
1370056949,22,13
1370056973,22,13
1370057402,22,13
1370057462,22,13
1370057522,22,13
1370057581,22,13
1370057641,22,13
1370057702,22,13
1370057762,22,13
1370057822,22,13
1370057881,22,13
1370057941,22,13
1370058001,22,13
1370058062,22,13
1370058121,22,13
1370058182,22,13
1370058242,22,13
1370058307,22,13
1370058363,22,13
1370058429,22,13
1370058481,22,13
1370058545,22,13
1370058602,22,13
1370058661,22,13
1370058722,22,13
1370058784,22,13
1370058841,22,13
1370058907,22,13
1370058962,22,13
1370059021,22,13
1370059089,22,13
1370059142,22,13
1370059202,22,13
1370059262,22,13
1370059321,22,13
1370059382,22,13
1370059442,22,13
1370059502,22,13
1370059561,22,13
1370059622,22,13
1370059681,22,13
1370059742,22,13
1370059802,22,13
1370059861,22,13
1370059922,22,13
1370059981,22,13
1370060041,22,13
1370060102,22,13
1370060161,22,13
1370060224,22,13
1370060281,22,13
1370060341,22,13
1370060401,22,13
1370060464,21,14
1370060522,21,14
1370060585,21,14
1370060641,22,13
1370060702,22,13
1370060762,22,13
1370060822,22,13
1370060881,22,13
1370060942,22,13
1370061002,22,13
1370061061,22,13
1370061121,22,13
1370061181,22,13
1370061241,22,13
1370061302,22,13
1370061364,22,13
1370061421,22,13
1370061482,22,13
1370061542,22,13
1370061602,22,13
1370061661,22,13
1370061722,22,13
1370061782,22,13
1370061844,20,15
