date,availableBikes,availableDocks
1370056949,14,19
1370056973,14,19
1370057402,14,19
1370057462,14,19
1370057522,14,19
1370057581,14,19
1370057641,14,19
1370057702,14,19
1370057762,14,19
1370057822,15,18
1370057881,15,18
1370057941,15,18
1370058001,15,18
1370058062,15,18
1370058121,15,18
1370058182,15,18
1370058242,15,18
1370058307,15,18
1370058363,15,18
1370058429,15,18
1370058481,15,18
1370058545,15,18
1370058602,15,18
1370058661,15,18
1370058722,15,18
1370058784,15,18
1370058841,15,18
1370058907,15,18
1370058962,15,18
1370059021,15,18
1370059089,15,18
1370059142,15,18
1370059202,15,18
1370059262,15,18
1370059321,15,18
1370059382,15,18
1370059442,15,18
1370059502,15,18
1370059561,15,18
1370059622,15,18
1370059681,15,18
1370059742,15,18
1370059802,15,18
1370059861,15,18
1370059922,15,18
1370059981,15,18
1370060041,15,18
1370060102,15,18
1370060161,15,18
1370060224,15,18
1370060281,15,18
1370060341,15,18
1370060401,16,17
1370060464,16,17
1370060522,16,17
1370060585,16,17
1370060641,16,17
1370060702,16,17
1370060762,16,17
1370060822,16,17
1370060881,16,17
1370060942,16,17
1370061002,16,17
1370061061,16,17
1370061121,16,17
1370061181,16,17
1370061241,16,17
1370061302,16,17
1370061364,16,17
1370061421,16,17
1370061482,16,17
1370061542,16,17
1370061602,16,17
1370061661,16,17
1370061722,16,17
1370061782,16,17
1370061844,16,17
