date,availableBikes,availableDocks
1370056949,28,20
1370056973,28,20
1370057402,28,20
1370057462,28,20
1370057522,28,20
1370057581,28,20
1370057641,28,20
1370057702,28,20
1370057762,28,20
1370057822,28,20
1370057881,28,20
1370057941,28,20
1370058001,28,20
1370058062,28,20
1370058121,28,20
1370058182,28,20
1370058242,28,20
1370058307,28,20
1370058363,28,20
1370058429,28,20
1370058481,28,20
1370058545,28,20
1370058602,28,20
1370058661,28,20
1370058722,28,20
1370058784,28,20
1370058841,28,20
1370058907,28,20
1370058962,27,20
1370059021,27,20
1370059089,27,20
1370059142,27,20
1370059202,27,20
1370059262,27,20
1370059321,27,20
1370059382,27,20
1370059442,27,20
1370059502,27,20
1370059561,27,20
1370059622,27,20
1370059681,28,19
1370059742,28,19
1370059802,28,19
1370059861,28,19
1370059922,28,19
1370059981,28,19
1370060041,28,19
1370060102,28,19
1370060161,28,19
1370060224,28,19
1370060281,28,19
1370060341,28,19
1370060401,28,19
1370060464,28,19
1370060522,28,19
1370060585,28,19
1370060641,28,19
1370060702,28,19
1370060762,28,19
1370060822,28,19
1370060881,28,19
1370060942,28,19
1370061002,28,19
1370061061,28,19
1370061121,28,19
1370061181,28,19
1370061241,28,19
1370061302,28,19
1370061364,28,19
1370061421,28,19
1370061482,28,19
1370061542,28,19
1370061602,28,19
1370061661,28,19
1370061722,28,19
1370061782,28,19
1370061844,28,19
