Timestamp, AvailableBikes, AvailableDocks
1370056949, 3, 25
1370056973, 3, 25
1370057402, 1, 27
1370057462, 1, 27
1370057522, 1, 27
1370057581, 1, 27
1370057641, 1, 27
1370057702, 1, 27
1370057762, 1, 27
1370057822, 1, 27
1370057881, 1, 27
1370057941, 3, 25
1370058001, 3, 25
1370058062, 3, 25
1370058121, 3, 25
1370058182, 3, 25
1370058242, 3, 25
1370058307, 3, 25
1370058363, 3, 25
1370058429, 3, 25
1370058481, 3, 25
1370058545, 3, 25
1370058602, 3, 25
1370058661, 3, 25
1370058722, 3, 25
1370058784, 3, 25
1370058841, 3, 25
1370058907, 3, 25
1370058962, 3, 25
1370059021, 3, 25
1370059089, 3, 25
1370059142, 3, 25
1370059202, 3, 25
1370059262, 3, 25
1370059321, 3, 25
1370059382, 3, 25
1370059442, 3, 25
1370059502, 3, 25
