date,availableBikes,availableDocks
1370056949,38,18
1370056973,38,18
1370057402,38,18
1370057462,38,18
1370057522,38,18
1370057581,38,18
1370057641,38,18
1370057702,38,18
1370057762,38,18
1370057822,38,18
1370057881,38,18
1370057941,38,18
1370058001,38,18
1370058062,38,18
1370058121,38,18
1370058182,38,18
1370058242,38,18
1370058307,38,18
1370058363,38,18
1370058429,38,18
1370058481,38,18
1370058545,38,18
1370058602,38,18
1370058661,38,18
1370058722,37,19
1370058784,37,19
1370058841,37,19
1370058907,37,19
1370058962,37,19
1370059021,37,19
1370059089,37,19
1370059142,37,19
1370059202,37,19
1370059262,37,19
1370059321,37,19
1370059382,37,19
1370059442,37,19
1370059502,37,19
1370059561,37,19
1370059622,37,19
1370059681,37,19
1370059742,37,19
1370059802,37,19
1370059861,37,19
1370059922,37,19
1370059981,37,19
1370060041,37,19
1370060102,37,19
1370060161,37,19
1370060224,37,19
1370060281,37,19
1370060341,37,19
1370060401,37,19
1370060464,37,19
1370060522,37,19
1370060585,37,19
1370060641,37,19
1370060702,38,18
1370060762,38,18
1370060822,38,18
1370060881,38,18
1370060942,38,18
1370061002,38,18
1370061061,38,18
1370061121,38,18
1370061181,38,18
1370061241,38,18
1370061302,38,18
1370061364,38,18
1370061421,38,18
1370061482,38,18
1370061542,38,18
1370061602,38,18
1370061661,38,18
1370061722,38,18
1370061782,38,18
1370061844,38,18
