date,availableBikes,availableDocks
1370056949,31,8
1370056973,31,8
1370057402,32,7
1370057462,32,7
1370057522,32,7
1370057581,32,7
1370057641,32,7
1370057702,32,7
1370057762,32,7
1370057822,32,7
1370057881,32,7
1370057941,32,7
1370058001,32,7
1370058062,32,7
1370058121,32,7
1370058182,32,7
1370058242,32,7
1370058307,32,7
1370058363,32,7
1370058429,32,7
1370058481,32,7
1370058545,32,7
1370058602,32,7
1370058661,32,7
1370058722,32,7
1370058784,32,7
1370058841,32,7
1370058907,32,7
1370058962,32,7
1370059021,32,7
1370059089,32,7
1370059142,32,7
1370059202,32,7
1370059262,32,7
1370059321,32,7
1370059382,32,7
1370059442,32,7
1370059502,32,7
1370059561,32,7
1370059622,32,7
1370059681,31,8
1370059742,30,8
1370059802,30,8
1370059861,30,8
1370059922,30,8
1370059981,30,8
1370060041,30,8
1370060102,30,8
1370060161,30,8
1370060224,30,8
1370060281,30,8
1370060341,30,8
1370060401,30,8
1370060464,30,8
1370060522,30,8
1370060585,30,8
1370060641,30,8
1370060702,30,8
1370060762,30,8
1370060822,30,8
1370060881,30,8
1370060942,30,8
1370061002,30,8
1370061061,30,8
1370061121,30,8
1370061181,30,8
1370061241,30,8
1370061302,30,8
1370061364,30,8
1370061421,30,8
1370061482,30,8
1370061542,30,8
1370061602,30,8
1370061661,30,8
1370061722,30,8
1370061782,30,8
1370061844,30,8
