date,availableBikes,availableDocks
1370056949,20,16
1370056973,20,16
1370057402,20,16
1370057462,20,16
1370057522,20,16
1370057581,20,16
1370057641,20,16
1370057702,20,16
1370057762,20,16
1370057822,20,16
1370057881,20,16
1370057941,20,16
1370058001,20,16
1370058062,20,16
1370058121,20,16
1370058182,20,16
1370058242,20,16
1370058307,20,16
1370058363,20,16
1370058429,20,16
1370058481,20,16
1370058545,20,16
1370058602,20,16
1370058661,20,16
1370058722,20,16
1370058784,20,16
1370058841,20,16
1370058907,20,16
1370058962,20,16
1370059021,20,16
1370059089,20,16
1370059142,20,16
1370059202,20,16
1370059262,20,16
1370059321,20,16
1370059382,20,16
1370059442,20,16
1370059502,19,17
1370059561,19,17
1370059622,19,17
1370059681,19,17
1370059742,19,17
1370059802,19,17
1370059861,19,17
1370059922,19,17
1370059981,19,17
1370060041,19,17
1370060102,18,18
1370060161,18,18
1370060224,18,18
1370060281,18,18
1370060341,18,18
1370060401,18,18
1370060464,18,18
1370060522,18,18
1370060585,18,18
1370060641,18,18
1370060702,18,18
1370060762,18,18
1370060822,18,18
1370060881,18,18
1370060942,18,18
1370061002,18,18
1370061061,18,18
1370061121,18,18
1370061181,18,18
1370061241,18,18
1370061302,18,18
1370061364,18,18
1370061421,18,18
1370061482,18,18
1370061542,18,18
1370061602,18,18
1370061661,18,18
1370061722,18,18
1370061782,18,18
1370061844,18,18
