date,availableBikes,availableDocks
1370056949,31,0
1370056973,31,0
1370057402,31,0
1370057462,31,0
1370057522,31,0
1370057581,31,0
1370057641,31,0
1370057702,31,0
1370057762,31,0
1370057822,31,0
1370057881,31,0
1370057941,31,0
1370058001,31,0
1370058062,31,0
1370058121,31,0
1370058182,31,0
1370058242,31,0
1370058307,31,0
1370058363,31,0
1370058429,31,0
1370058481,31,0
1370058545,31,0
1370058602,31,0
1370058661,31,0
1370058722,31,0
1370058784,31,0
1370058841,31,0
1370058907,31,0
1370058962,31,0
1370059021,31,0
1370059089,31,0
1370059142,31,0
1370059202,31,0
1370059262,31,0
1370059321,31,0
1370059382,31,0
1370059442,31,0
1370059502,31,0
1370059561,31,0
1370059622,31,0
1370059681,31,0
1370059742,29,2
1370059802,26,5
1370059861,26,5
1370059922,26,5
1370059981,25,5
1370060041,25,5
1370060102,25,5
1370060161,25,5
1370060224,25,5
1370060281,25,5
1370060341,25,5
1370060401,25,5
1370060464,25,5
1370060522,25,5
1370060585,25,5
1370060641,25,5
1370060702,25,5
1370060762,25,5
1370060822,25,5
1370060881,25,5
1370060942,25,5
1370061002,25,5
1370061061,25,5
1370061121,25,5
1370061181,25,5
1370061241,25,5
1370061302,25,5
1370061364,25,5
1370061421,25,5
1370061482,25,5
1370061542,25,5
1370061602,25,5
1370061661,25,5
1370061722,25,5
1370061782,25,5
1370061844,25,5
