date,availableBikes,availableDocks
1370056949,24,13
1370056973,24,13
1370057402,24,13
1370057462,24,13
1370057522,24,13
1370057581,24,13
1370057641,24,13
1370057702,24,13
1370057762,24,13
1370057822,24,13
1370057881,24,13
1370057941,24,13
1370058001,24,13
1370058062,24,13
1370058121,24,13
1370058182,24,13
1370058242,24,13
1370058307,24,13
1370058363,24,13
1370058429,24,13
1370058481,24,13
1370058545,24,13
1370058602,24,13
1370058661,24,13
1370058722,24,13
1370058784,24,13
1370058841,24,13
1370058907,24,13
1370058962,24,13
1370059021,24,13
1370059089,24,13
1370059142,24,13
1370059202,24,13
1370059262,24,13
1370059321,24,13
1370059382,24,13
1370059442,24,13
1370059502,24,13
1370059561,24,13
1370059622,24,13
1370059681,24,13
1370059742,24,13
1370059802,24,13
1370059861,24,13
1370059922,24,13
1370059981,24,13
1370060041,24,13
1370060102,22,15
1370060161,22,15
1370060224,22,15
1370060281,22,15
1370060341,22,15
1370060401,22,15
1370060464,22,15
1370060522,22,15
1370060585,22,15
1370060641,22,15
1370060702,22,15
1370060762,22,15
1370060822,22,15
1370060881,22,15
1370060942,22,15
1370061002,22,15
1370061061,22,15
1370061121,22,15
1370061181,22,15
1370061241,22,15
1370061302,22,15
1370061364,22,15
1370061421,22,15
1370061482,22,15
1370061542,22,15
1370061602,22,15
1370061661,22,15
1370061722,22,15
1370061782,22,15
1370061844,22,15
