date,availableBikes,availableDocks
1370056949,28,24
1370056973,28,24
1370057402,28,24
1370057462,28,24
1370057522,28,24
1370057581,28,24
1370057641,28,24
1370057702,28,24
1370057762,28,24
1370057822,28,24
1370057881,28,24
1370057941,28,24
1370058001,28,24
1370058062,28,24
1370058121,28,24
1370058182,28,24
1370058242,28,24
1370058307,28,24
1370058363,28,24
1370058429,28,24
1370058481,28,24
1370058545,28,24
1370058602,28,24
1370058661,28,24
1370058722,28,24
1370058784,28,24
1370058841,28,24
1370058907,28,24
1370058962,28,24
1370059021,28,24
1370059089,28,24
1370059142,28,24
1370059202,28,24
1370059262,28,24
1370059321,28,24
1370059382,28,24
1370059442,28,24
1370059502,28,24
1370059561,28,24
1370059622,28,24
1370059681,28,24
1370059742,28,24
1370059802,28,24
1370059861,28,24
1370059922,28,24
1370059981,28,24
1370060041,28,24
1370060102,28,24
1370060161,28,24
1370060224,28,24
1370060281,28,24
1370060341,28,24
1370060401,28,24
1370060464,28,24
1370060522,28,24
1370060585,28,24
1370060641,28,24
1370060702,28,24
1370060762,28,24
1370060822,28,24
1370060881,28,24
1370060942,28,24
1370061002,28,24
1370061061,28,24
1370061121,28,24
1370061181,28,24
1370061241,28,24
1370061302,28,24
1370061364,28,24
1370061421,28,24
1370061482,28,24
1370061542,28,24
1370061602,28,24
1370061661,28,24
1370061722,28,24
1370061782,28,24
1370061844,28,24
