date,availableBikes,availableDocks
1370056949,7,20
1370056973,7,20
1370057402,7,20
1370057462,7,20
1370057522,7,20
1370057581,7,20
1370057641,7,20
1370057702,7,20
1370057762,7,20
1370057822,7,20
1370057881,7,20
1370057941,7,20
1370058001,7,20
1370058062,7,20
1370058121,7,20
1370058182,7,20
1370058242,7,20
1370058307,7,20
1370058363,7,20
1370058429,7,20
1370058481,7,20
1370058545,7,20
1370058602,7,20
1370058661,7,20
1370058722,7,20
1370058784,7,20
1370058841,7,20
1370058907,7,20
1370058962,7,20
1370059021,7,20
1370059089,7,20
1370059142,7,20
1370059202,7,20
1370059262,7,20
1370059321,7,20
1370059382,7,20
1370059442,7,20
1370059502,7,20
1370059561,7,20
1370059622,7,20
1370059681,7,20
1370059742,7,20
1370059802,7,20
1370059861,7,20
1370059922,7,20
1370059981,7,20
1370060041,7,20
1370060102,7,20
1370060161,7,20
1370060224,7,20
1370060281,7,20
1370060341,7,20
1370060401,7,20
1370060464,7,20
1370060522,7,20
1370060585,7,20
1370060641,7,20
1370060702,7,20
1370060762,7,20
1370060822,7,20
1370060881,7,20
1370060942,7,20
1370061002,7,20
1370061061,7,20
1370061121,7,20
1370061181,7,20
1370061241,7,20
1370061302,7,20
1370061364,7,20
1370061421,7,20
1370061482,7,20
1370061542,7,20
1370061602,7,20
1370061661,7,20
1370061722,7,20
1370061782,7,20
1370061844,7,20
