date,availableBikes,availableDocks
1370056949,5,27
1370056973,5,27
1370057402,5,27
1370057462,5,27
1370057522,5,27
1370057581,5,27
1370057641,5,27
1370057702,5,27
1370057762,5,27
1370057822,5,27
1370057881,5,27
1370057941,5,27
1370058001,5,27
1370058062,5,27
1370058121,5,27
1370058182,5,27
1370058242,5,27
1370058307,5,27
1370058363,5,27
1370058429,5,27
1370058481,5,27
1370058545,5,27
1370058602,5,27
1370058661,5,27
1370058722,5,27
1370058784,5,27
1370058841,5,27
1370058907,5,27
1370058962,5,27
1370059021,5,27
1370059089,5,27
1370059142,5,27
1370059202,5,27
1370059262,5,27
1370059321,5,27
1370059382,5,27
1370059442,5,27
1370059502,5,27
1370059561,5,27
1370059622,5,27
1370059681,4,28
1370059742,4,28
1370059802,4,28
1370059861,4,28
1370059922,4,28
1370059981,4,28
1370060041,4,28
1370060102,4,28
1370060161,4,28
1370060224,4,28
1370060281,4,28
1370060341,4,28
1370060401,4,28
1370060464,4,28
1370060522,4,28
1370060585,4,28
1370060641,4,28
1370060702,4,28
1370060762,4,28
1370060822,4,28
1370060881,3,29
1370060942,3,29
1370061002,3,29
1370061061,3,29
1370061121,3,29
1370061181,3,29
1370061241,3,29
1370061302,3,29
1370061364,3,29
1370061421,3,29
1370061482,3,29
1370061542,3,29
1370061602,3,29
1370061661,3,29
1370061722,3,29
1370061782,3,29
1370061844,3,29
