Timestamp, AvailableBikes, AvailableDocks
1370056949, 45, 8
1370056973, 45, 8
1370057402, 45, 8
1370057462, 45, 8
1370057522, 45, 8
1370057581, 45, 8
1370057641, 45, 8
1370057702, 45, 8
1370057762, 45, 8
1370057822, 45, 8
1370057881, 45, 8
1370057941, 45, 8
1370058001, 45, 8
1370058062, 45, 8
1370058121, 45, 8
1370058182, 45, 8
1370058242, 45, 8
1370058307, 45, 8
1370058363, 45, 8
1370058429, 45, 8
1370058481, 45, 8
1370058545, 45, 8
1370058602, 45, 8
1370058661, 45, 8
1370058722, 45, 8
1370058784, 45, 8
1370058841, 45, 8
1370058907, 45, 8
1370058962, 45, 8
1370059021, 45, 8
1370059089, 45, 8
1370059142, 45, 8
1370059202, 45, 8
1370059262, 45, 8
1370059321, 45, 8
1370059382, 45, 8
1370059442, 45, 8
1370059502, 45, 8
