date,availableBikes,availableDocks
1370056949,4,23
1370056973,4,23
1370057402,3,24
1370057462,3,24
1370057522,3,24
1370057581,3,24
1370057641,3,24
1370057702,3,24
1370057762,3,24
1370057822,3,24
1370057881,3,24
1370057941,3,24
1370058001,3,24
1370058062,3,24
1370058121,3,24
1370058182,3,24
1370058242,3,24
1370058307,3,24
1370058363,3,24
1370058429,3,24
1370058481,3,24
1370058545,3,24
1370058602,3,24
1370058661,3,24
1370058722,3,24
1370058784,3,24
1370058841,3,24
1370058907,3,24
1370058962,3,24
1370059021,3,24
1370059089,3,24
1370059142,3,24
1370059202,3,24
1370059262,3,24
1370059321,3,24
1370059382,4,23
1370059442,4,23
1370059502,4,23
1370059561,4,23
1370059622,4,23
1370059681,4,23
1370059742,4,23
1370059802,4,23
1370059861,4,23
1370059922,4,23
1370059981,4,24
1370060041,4,24
1370060102,4,24
1370060161,4,24
1370060224,4,24
1370060281,4,24
1370060341,4,24
1370060401,4,24
1370060464,4,24
1370060522,4,24
1370060585,4,24
1370060641,4,24
1370060702,4,24
1370060762,4,24
1370060822,4,24
1370060881,4,24
1370060942,4,24
1370061002,4,24
1370061061,4,24
1370061121,4,24
1370061181,4,24
1370061241,4,24
1370061302,4,24
1370061364,4,24
1370061421,4,24
1370061482,4,24
1370061542,4,24
1370061602,4,24
1370061661,4,24
1370061722,4,24
1370061782,4,24
1370061844,4,24
