date,availableBikes,availableDocks
1370056949,10,17
1370056973,10,17
1370057402,10,17
1370057462,10,17
1370057522,10,17
1370057581,10,17
1370057641,10,17
1370057702,10,17
1370057762,10,17
1370057822,10,17
1370057881,10,17
1370057941,12,15
1370058001,12,15
1370058062,12,15
1370058121,12,15
1370058182,12,15
1370058242,12,15
1370058307,12,15
1370058363,12,15
1370058429,12,15
1370058481,12,15
1370058545,12,15
1370058602,12,15
1370058661,12,15
1370058722,12,15
1370058784,12,15
1370058841,12,15
1370058907,12,15
1370058962,12,15
1370059021,11,16
1370059089,11,16
1370059142,10,17
1370059202,10,17
1370059262,10,17
1370059321,10,17
1370059382,10,17
1370059442,10,17
1370059502,10,17
1370059561,10,17
1370059622,10,17
1370059681,10,17
1370059742,10,17
1370059802,10,17
1370059861,10,17
1370059922,10,17
1370059981,10,17
1370060041,10,17
1370060102,10,17
1370060161,10,17
1370060224,10,17
1370060281,10,17
1370060341,10,17
1370060401,10,17
1370060464,10,17
1370060522,10,17
1370060585,10,17
1370060641,10,17
1370060702,10,17
1370060762,10,17
1370060822,10,17
1370060881,10,17
1370060942,10,17
1370061002,10,17
1370061061,10,17
1370061121,10,17
1370061181,10,17
1370061241,9,18
1370061302,10,17
1370061364,10,17
1370061421,10,17
1370061482,10,17
1370061542,9,18
1370061602,9,18
1370061661,9,18
1370061722,9,18
1370061782,9,18
1370061844,9,18
