Timestamp, AvailableBikes, AvailableDocks
1370056949, 21, 9
1370056973, 21, 9
1370057402, 21, 10
1370057462, 21, 10
1370057522, 22, 9
1370057581, 21, 10
1370057641, 22, 9
1370057702, 22, 9
1370057762, 22, 9
1370057822, 22, 9
1370057881, 22, 9
1370057941, 22, 9
1370058001, 22, 9
1370058062, 22, 9
1370058121, 22, 9
1370058182, 22, 9
1370058242, 22, 9
1370058307, 22, 9
1370058363, 22, 9
1370058429, 22, 9
1370058481, 22, 9
1370058545, 22, 9
1370058602, 22, 9
1370058661, 22, 9
1370058722, 22, 9
1370058784, 23, 8
1370058841, 23, 8
1370058907, 23, 8
1370058962, 23, 8
1370059021, 23, 8
1370059089, 23, 8
1370059142, 23, 8
1370059202, 23, 8
1370059262, 23, 8
1370059321, 23, 8
1370059382, 23, 8
1370059442, 23, 8
1370059502, 23, 8
