Timestamp, AvailableBikes, AvailableDocks
1370056949, 1, 23
1370056973, 1, 23
1370057402, 1, 23
1370057462, 1, 23
1370057522, 1, 23
1370057581, 1, 23
1370057641, 1, 23
1370057702, 1, 23
1370057762, 1, 23
1370057822, 1, 23
1370057881, 1, 23
1370057941, 1, 23
1370058001, 1, 23
1370058062, 1, 23
1370058121, 3, 21
1370058182, 3, 21
1370058242, 3, 21
1370058307, 3, 21
1370058363, 3, 21
1370058429, 3, 21
1370058481, 3, 21
1370058545, 3, 21
1370058602, 3, 21
1370058661, 3, 21
1370058722, 3, 21
1370058784, 3, 21
1370058841, 3, 21
1370058907, 3, 21
1370058962, 3, 21
1370059021, 3, 21
1370059089, 3, 21
1370059142, 3, 21
1370059202, 3, 21
1370059262, 3, 21
1370059321, 3, 21
1370059382, 3, 21
1370059442, 3, 21
1370059502, 3, 21
