date,availableBikes,availableDocks
1370056949,46,12
1370056973,46,12
1370057402,46,12
1370057462,46,12
1370057522,46,12
1370057581,46,12
1370057641,46,12
1370057702,46,12
1370057762,46,12
1370057822,46,12
1370057881,46,12
1370057941,46,12
1370058001,46,12
1370058062,46,12
1370058121,46,12
1370058182,46,12
1370058242,46,12
1370058307,46,12
1370058363,46,12
1370058429,46,12
1370058481,46,12
1370058545,46,12
1370058602,46,12
1370058661,46,12
1370058722,46,12
1370058784,46,12
1370058841,46,12
1370058907,46,12
1370058962,46,12
1370059021,46,12
1370059089,46,12
1370059142,46,12
1370059202,46,12
1370059262,46,12
1370059321,46,12
1370059382,46,12
1370059442,46,12
1370059502,46,12
1370059561,46,12
1370059622,46,12
1370059681,46,12
1370059742,46,12
1370059802,46,12
1370059861,46,12
1370059922,46,12
1370059981,46,12
1370060041,46,12
1370060102,46,12
1370060161,46,12
1370060224,46,12
1370060281,46,12
1370060341,46,12
1370060401,46,12
1370060464,47,11
1370060522,47,11
1370060585,47,11
1370060641,47,11
1370060702,47,11
1370060762,47,11
1370060822,47,11
1370060881,47,11
1370060942,47,11
1370061002,47,11
1370061061,47,11
1370061121,47,11
1370061181,47,11
1370061241,47,11
1370061302,47,11
1370061364,47,11
1370061421,47,11
1370061482,47,11
1370061542,47,11
1370061602,47,11
1370061661,47,11
1370061722,47,11
1370061782,47,11
1370061844,47,11
