date,availableBikes,availableDocks
1370056949,16,13
1370056973,16,13
1370057402,16,13
1370057462,16,13
1370057522,16,13
1370057581,16,13
1370057641,16,13
1370057702,16,13
1370057762,16,13
1370057822,16,13
1370057881,16,13
1370057941,16,13
1370058001,16,13
1370058062,16,13
1370058121,16,13
1370058182,16,13
1370058242,16,13
1370058307,16,13
1370058363,16,13
1370058429,16,13
1370058481,16,13
1370058545,16,13
1370058602,16,13
1370058661,16,13
1370058722,16,13
1370058784,16,13
1370058841,16,13
1370058907,16,13
1370058962,16,13
1370059021,16,13
1370059089,16,13
1370059142,16,13
1370059202,16,13
1370059262,16,13
1370059321,16,13
1370059382,16,13
1370059442,16,13
1370059502,16,13
1370059561,16,13
1370059622,16,13
1370059681,16,13
1370059742,16,13
1370059802,16,13
1370059861,16,13
1370059922,16,13
1370059981,16,13
1370060041,16,13
1370060102,16,13
1370060161,16,13
1370060224,16,13
1370060281,16,13
1370060341,16,13
1370060401,16,13
1370060464,16,13
1370060522,16,13
1370060585,16,13
1370060641,16,13
1370060702,16,13
1370060762,16,13
1370060822,16,13
1370060881,16,13
1370060942,15,14
1370061002,15,14
1370061061,15,14
1370061121,15,14
1370061181,15,14
1370061241,15,14
1370061302,15,14
1370061364,15,14
1370061421,15,14
1370061482,15,14
1370061542,15,14
1370061602,15,14
1370061661,15,14
1370061722,15,14
1370061782,15,14
1370061844,15,14
