Timestamp, AvailableBikes, AvailableDocks
1370056949, 49, 1
1370056973, 49, 1
1370057402, 49, 1
1370057462, 49, 1
1370057522, 49, 1
1370057581, 49, 1
1370057641, 49, 1
1370057702, 49, 1
1370057762, 49, 1
1370057822, 49, 1
1370057881, 49, 1
1370057941, 49, 1
1370058001, 48, 2
1370058062, 48, 2
1370058121, 48, 2
1370058182, 48, 2
1370058242, 48, 1
1370058307, 48, 1
1370058363, 48, 1
1370058429, 48, 1
1370058481, 48, 1
1370058545, 49, 1
1370058602, 49, 1
1370058661, 49, 1
1370058722, 49, 1
1370058784, 49, 1
1370058841, 49, 1
1370058907, 49, 1
1370058962, 49, 1
1370059021, 49, 1
1370059089, 49, 1
1370059142, 49, 1
1370059202, 49, 1
1370059262, 49, 1
1370059321, 49, 1
1370059382, 49, 1
1370059442, 49, 1
1370059502, 49, 1
