date,availableBikes,availableDocks
1370056949,12,22
1370056973,12,22
1370057402,11,23
1370057462,11,23
1370057522,11,23
1370057581,11,23
1370057641,11,23
1370057702,11,23
1370057762,11,23
1370057822,11,23
1370057881,11,23
1370057941,11,23
1370058001,11,23
1370058062,11,23
1370058121,11,23
1370058182,11,23
1370058242,11,23
1370058307,11,23
1370058363,11,23
1370058429,11,23
1370058481,11,23
1370058545,11,23
1370058602,11,23
1370058661,11,23
1370058722,11,23
1370058784,11,23
1370058841,11,23
1370058907,11,23
1370058962,11,23
1370059021,11,23
1370059089,11,23
1370059142,11,23
1370059202,11,23
1370059262,11,23
1370059321,11,23
1370059382,11,23
1370059442,11,23
1370059502,11,23
1370059561,11,23
1370059622,11,23
1370059681,11,23
1370059742,11,23
1370059802,11,23
1370059861,11,23
1370059922,11,23
1370059981,11,23
1370060041,9,25
1370060102,9,25
1370060161,9,25
1370060224,9,25
1370060281,9,25
1370060341,9,25
1370060401,9,25
1370060464,9,25
1370060522,9,25
1370060585,9,25
1370060641,9,25
1370060702,9,25
1370060762,9,25
1370060822,9,25
1370060881,9,25
1370060942,9,25
1370061002,9,25
1370061061,9,25
1370061121,9,25
1370061181,9,25
1370061241,9,25
1370061302,9,25
1370061364,10,24
1370061421,10,24
1370061482,10,24
1370061542,10,24
1370061602,10,24
1370061661,10,24
1370061722,10,24
1370061782,10,24
1370061844,10,24
