date,availableBikes,availableDocks
1370056949,35,12
1370056973,35,12
1370057402,35,12
1370057462,35,12
1370057522,35,12
1370057581,35,12
1370057641,35,12
1370057702,35,12
1370057762,35,12
1370057822,35,12
1370057881,35,12
1370057941,35,12
1370058001,35,12
1370058062,35,12
1370058121,35,12
1370058182,35,12
1370058242,35,12
1370058307,35,12
1370058363,35,12
1370058429,35,12
1370058481,35,12
1370058545,35,12
1370058602,35,12
1370058661,35,12
1370058722,35,12
1370058784,35,12
1370058841,35,12
1370058907,35,12
1370058962,35,12
1370059021,35,12
1370059089,35,12
1370059142,35,12
1370059202,35,12
1370059262,35,12
1370059321,35,12
1370059382,35,12
1370059442,35,12
1370059502,35,12
1370059561,35,12
1370059622,35,12
1370059681,35,12
1370059742,35,12
1370059802,35,12
1370059861,35,12
1370059922,35,12
1370059981,35,12
1370060041,35,12
1370060102,35,12
1370060161,35,12
1370060224,35,12
1370060281,35,12
1370060341,35,12
1370060401,35,12
1370060464,35,12
1370060522,35,12
1370060585,35,12
1370060641,35,12
1370060702,35,12
1370060762,35,12
1370060822,35,12
1370060881,35,12
1370060942,35,12
1370061002,35,12
1370061061,35,12
1370061121,35,12
1370061181,35,12
1370061241,35,12
1370061302,35,12
1370061364,35,12
1370061421,35,12
1370061482,35,12
1370061542,35,12
1370061602,35,12
1370061661,35,12
1370061722,35,12
1370061782,35,12
1370061844,35,12
