date,availableBikes,availableDocks
1370056949,29,10
1370056973,29,10
1370057402,29,10
1370057462,29,10
1370057522,29,10
1370057581,29,10
1370057641,29,10
1370057702,28,11
1370057762,28,11
1370057822,28,11
1370057881,28,11
1370057941,28,11
1370058001,28,11
1370058062,28,11
1370058121,28,11
1370058182,28,11
1370058242,28,11
1370058307,28,11
1370058363,28,11
1370058429,28,11
1370058481,28,11
1370058545,28,11
1370058602,28,11
1370058661,28,11
1370058722,28,11
1370058784,28,11
1370058841,28,11
1370058907,28,11
1370058962,28,11
1370059021,28,11
1370059089,28,11
1370059142,28,11
1370059202,28,11
1370059262,28,11
1370059321,28,11
1370059382,27,12
1370059442,26,13
1370059502,26,13
1370059561,26,13
1370059622,26,13
1370059681,26,13
1370059742,26,13
1370059802,26,13
1370059861,26,13
1370059922,26,13
1370059981,26,13
1370060041,26,13
1370060102,26,13
1370060161,26,13
1370060224,28,11
1370060281,28,11
1370060341,28,11
1370060401,28,11
1370060464,28,11
1370060522,28,11
1370060585,28,11
1370060641,28,11
1370060702,28,11
1370060762,28,11
1370060822,28,11
1370060881,28,11
1370060942,28,11
1370061002,28,11
1370061061,28,11
1370061121,28,11
1370061181,28,11
1370061241,28,11
1370061302,28,11
1370061364,28,11
1370061421,28,11
1370061482,28,11
1370061542,28,11
1370061602,28,11
1370061661,28,11
1370061722,28,11
1370061782,28,11
1370061844,28,11
