date,availableBikes,availableDocks
1370056949,37,0
1370056973,37,0
1370057402,37,0
1370057462,37,0
1370057522,37,0
1370057581,37,0
1370057641,37,0
1370057702,37,0
1370057762,37,0
1370057822,37,0
1370057881,37,0
1370057941,37,0
1370058001,37,0
1370058062,37,0
1370058121,37,0
1370058182,37,0
1370058242,37,0
1370058307,37,0
1370058363,37,0
1370058429,37,0
1370058481,37,0
1370058545,37,0
1370058602,37,0
1370058661,37,0
1370058722,37,0
1370058784,37,0
1370058841,37,0
1370058907,37,0
1370058962,37,0
1370059021,37,0
1370059089,37,0
1370059142,37,0
1370059202,37,0
1370059262,37,0
1370059321,37,0
1370059382,37,0
1370059442,37,0
1370059502,37,0
1370059561,37,0
1370059622,37,0
1370059681,37,0
1370059742,37,0
1370059802,37,0
1370059861,37,0
1370059922,37,0
1370059981,37,0
1370060041,37,0
1370060102,37,0
1370060161,37,0
1370060224,37,0
1370060281,37,0
1370060341,37,0
1370060401,37,0
1370060464,37,0
1370060522,37,0
1370060585,37,0
1370060641,37,0
1370060702,37,0
1370060762,37,0
1370060822,37,0
1370060881,37,0
1370060942,37,0
1370061002,37,0
1370061061,37,0
1370061121,37,0
1370061181,37,0
1370061241,37,0
1370061302,37,0
1370061364,37,0
1370061421,37,0
1370061482,37,0
1370061542,37,0
1370061602,37,0
1370061661,37,0
1370061722,37,0
1370061782,37,0
1370061844,37,0
